1215;Gnome Battle Armor (LRM) (Sqd4);BA;1;2;1.5;454;14|15|254|16|257
8793;Thunderbird Battle Armor (Upgrade) [Pulse Laser] (Sqd5);BA;1;2;1.5;457;15|254|16|257
8823;Thunderbird II Battle Armor (Sqd5);BA;1;2;1.5;464;16|257
8661;Rogue Bear Heavy Battle Armor (Sqd5);BA;1;2;1.5;466;14|15|254|16|257
9024;Rogue Bear Heavy Battle Armor (Hybrid) (Sqd6);BA;1;3;1.5;467;15|254|16|257
8727;Black Wolf Battle Armor [ERSPL] (Sqd5);BA;1;2;1.5;468;16|257
9412;Stormbird Battle Armor (Sqd4);BA;1;2;1.5;470;15|254|16|257
8955;Thunderbird Battle Armor [Pulse Laser] (Sqd6);BA;1;2;1.5;471;15|254|16|257
9200;Rhino Battle Armor (Sqd4);BA;1;2;1.5;473;11
8519;Gnome Battle Armor (Upgrade) [Bearhunter] (Sqd5);BA;1;2;1.5;476;14|15|254|16|257
9093;Black Wolf Battle Armor [Plasma] (Sqd6);BA;1;2;1.5;485;16|257
4006;Corona Heavy Battle Armor (Sqd4);BA;1;2;1.5;495;13|247|14|15|254|16|257
8791;Thunderbird Battle Armor (Upgrade) [ER Laser] (Sqd5);BA;1;2;1.5;495;15|254|16|257
8831;Grenadier II Battle Armor B (Sqd5);BA;1;3;1.5;499;16|257
9091;Black Wolf Battle Armor [Heavy Flamer] (Sqd6);BA;1;2;1.5;500;16|257
8612;Corona Heavy Battle Armor (SRM) (Sqd5);BA;1;2;1.5;502;14
8830;Grenadier II Battle Armor A (Sqd5);BA;1;3;1.5;508;16|257
9092;Black Wolf Battle Armor [Heavy Mortar] (Sqd6);BA;1;2;1.5;509;16|257
8954;Thunderbird Battle Armor [ER Laser] (Sqd6);BA;1;2;1.5;519;15|254|16|257
9094;Black Wolf Battle Armor [LB-X] (Sqd6);BA;1;2;1.5;524;16|257
8520;Gnome Battle Armor (Upgrade) [MRR] (Sqd5);BA;1;2;1.5;526;14|15|254|16|257
8789;Rogue Bear Heavy Battle Armor (Upgrade) (Sqd5);BA;1;2;1.5;533;254|16|257
8521;Gnome Battle Armor (Upgrade) [Pulse Laser] (Sqd5);BA;1;2;1.5;549;14|15|254|16|257
9155;Thunderbird Battle Armor (Upgrade) [LB-X] (Sqd6);BA;1;2;1.5;560;15|254|16|257
4912;Rhino Battle Armor (Sqd5);BA;1;2;1.5;568;11
8518;Gnome Battle Armor (Sqd5);BA;1;2;1.5;580;13|247|14|15|254|16|257
9415;Stormbird Battle Armor (Jade Falcon) (Sqd5);BA;1;2;1.5;587;15|254|16|257
9156;Thunderbird Battle Armor (Upgrade) [Pulse Laser] (Sqd6);BA;1;2;1.5;588;15|254|16|257
9186;Thunderbird II Battle Armor (Sqd6);BA;1;2;1.5;596;16|257
9025;Rogue Bear Heavy Battle Armor (Sqd6);BA;1;2;1.5;599;14|15|254|16|257
9090;Black Wolf Battle Armor [ERSPL] (Sqd6);BA;1;2;1.5;602;16|257
8517;Gnome Battle Armor (LRM) (Sqd5);BA;1;2;1.5;611;14|15|254|16|257
8883;Gnome Battle Armor (Upgrade) [Bearhunter] (Sqd6);BA;1;2;1.5;612;14|15|254|16|257
6587;Cuchulainn Support Armor (Sqd4);BA;1;2;1.5;621;16|257
9411;Stormbird Battle Armor (Sqd5);ba;1;2;1.5;633;15|254|16|257
9154;Thunderbird Battle Armor (Upgrade) [ER Laser] (Sqd6);BA;1;2;1.5;636;15|254|16|257
9194;Grenadier II Battle Armor B (Sqd6);BA;1;3;1.5;641;16|257
8976;Corona Heavy Battle Armor (SRM) (Sqd6);BA;1;2;1.5;646;14
9193;Grenadier II Battle Armor A (Sqd6);BA;1;3;1.5;653;16|257
8613;Corona Heavy Battle Armor (Sqd5);BA;1;2;1.5;667;13|247|14|15|254|16|257
8884;Gnome Battle Armor (Upgrade) [MRR] (Sqd6);BA;1;2;1.5;676;14|15|254|16|257
9152;Rogue Bear Heavy Battle Armor (Upgrade) (Sqd6);BA;1;2;1.5;685;254|16|257
8885;Gnome Battle Armor (Upgrade) [Pulse Laser] (Sqd6);BA;1;2;1.5;706;14|15|254|16|257
9201;Rhino Battle Armor (Sqd6);BA;1;2;1.5;731;11
8882;Gnome Battle Armor (Sqd6);BA;1;2;1.5;747;13|247|14|15|254|16|257
9416;Stormbird Battle Armor (Jade Falcon) (Sqd6);ba;1;2;1.5;754;15|254|16|257
8881;Gnome Battle Armor (LRM) (Sqd6);BA;1;2;1.5;785;14|15|254|16|257
9413;Stormbird Battle Armor (Sqd6);ba;1;2;1.5;813;15|254|16|257
8768;Cuchulainn Support Armor (Sqd5);BA;1;2;1.5;836;16|257
8977;Corona Heavy Battle Armor (Sqd6);BA;1;2;1.5;857;13|247|14|15|254|16|257
9131;Cuchulainn Support Armor (Sqd6);BA;1;2;1.5;1075;16|257
6593;Fenrir II Assault Battle Armor [AI] (Sqd4);BA;1;3;2;344;254|16|257
4222;Golem Assault Armor (Fast Assault) (Sqd4);BA;1;2;2;367;14|15|254|16|257
1623;Ironhold Assault Battle Armor (Sqd4);BA;1;2;2;398;14|15|254|16|257
6742;Ironhold Assault Battle Armor (Anti-Tank) (Sqd4);BA;1;2;2;447;15|254|16|257
8773;Fenrir II Assault Battle Armor [AI] (Sqd5);BA;1;3;2;462;254|16|257
6592;Fenrir II Assault Battle Armor [SRM] (Sqd4);BA;1;3;2;467;254|16|257
1419;Hauberk Battle Armor U15 (Sqd4);BA;1;3;2;483;14
3478;Warg Assault Battle Armor (Sqd4);BA;1;2;2;486;15|254|16|257
8621;Golem Assault Armor (Fast Assault) (Sqd5);BA;1;2;2;494;14|15|254|16|257
8539;Ironhold Assault Battle Armor (Sqd5);BA;1;2;2;536;14|15|254|16|257
4223;Golem Assault Armor (Rock Golem) (Sqd4);BA;1;2;2;545;14|15|254|16|257
1622;Ironhold Assault Battle Armor (Fire) (Sqd4);BA;1;2;2;562;15|254|16|257
6748;Warg Assault Battle Armor (Reactive) (Sqd4);BA;1;2;2;563;NOTAVAILABLE
9136;Fenrir II Assault Battle Armor [AI] (Sqd6);BA;1;3;2;592;254|16|257
8797;Ironhold Assault Battle Armor (Anti-Tank) (Sqd5);BA;1;2;2;601;15|254|16|257
7359;Tortoise II Battle Armor [C3] (Sqd4);BA;1;3;2;619;16|257
8772;Fenrir II Assault Battle Armor [SRM] (Sqd5);BA;1;3;2;628;254|16|257
1739;Kanazuchi Assault Battle Armor "Cyclops" (Sqd4);BA;1;3;2;630;14
8985;Golem Assault Armor (Fast Assault) (Sqd6);BA;1;2;2;635;14|15|254|16|257
4224;Golem Assault Armor (Sqd4);BA;1;2;2;650;247|14|15|254|16|257
8531;Hauberk Battle Armor U15 (Sqd5);BA;1;3;2;650;14
8599;Warg Assault Battle Armor (Sqd5);BA;1;2;2;655;15|254|16|257
1228;Golem Assault Armor (Support) (Sqd4);BA;1;2;2;685;14|15|254|16|257
8903;Ironhold Assault Battle Armor (Sqd6);BA;1;2;2;689;14|15|254|16|257
8622;Golem Assault Armor (Rock Golem) (Sqd5);BA;1;2;2;734;14|15|254|16|257
7362;Tortoise II Battle Armor [aSRM] (Sqd4);BA;1;3;2;742;16|257
7360;Tortoise II Battle Armor [LRM] (Sqd4);BA;1;3;2;745;16|257
8538;Ironhold Assault Battle Armor (Fire) (Sqd5);BA;1;2;2;756;15|254|16|257
8802;Warg Assault Battle Armor (Reactive) (Sqd5);BA;1;2;2;756;254|16|257
9160;Ironhold Assault Battle Armor (Anti-Tank) (Sqd6);BA;1;2;2;773;15|254|16|257
7361;Tortoise II Battle Armor [SRM] (Sqd4);BA;1;3;2;788;16|257
9135;Fenrir II Assault Battle Armor [SRM] (Sqd6);BA;1;3;2;808;254|16|257
8824;Tortoise II Battle Armor [C3] (Sqd5);BA;1;3;2;833;16|257
8895;Hauberk Battle Armor U15 (Sqd6);BA;1;3;2;835;14
8963;Warg Assault Battle Armor (Sqd6);BA;1;2;2;842;15|254|16|257
8555;Kanazuchi Assault Battle Armor "Cyclops" (Sqd5);BA;1;3;2;848;14
8623;Golem Assault Armor (Sqd5);BA;1;2;2;875;247|14|15|254|16|257
8522;Golem Assault Armor (Support) (Sqd5);BA;1;2;2;922;14|15|254|16|257
8986;Golem Assault Armor (Rock Golem) (Sqd6);BA;1;2;2;944;14|15|254|16|257
8902;Ironhold Assault Battle Armor (Fire) (Sqd6);BA;1;2;2;973;15|254|16|257
9165;Warg Assault Battle Armor (Reactive) (Sqd6);BA;1;2;2;975;NOTAVAILABLE
8827;Tortoise II Battle Armor [aSRM] (Sqd5);BA;1;3;2;998;16|257
8825;Tortoise II Battle Armor [LRM] (Sqd5);BA;1;3;2;1003;16|257
8826;Tortoise II Battle Armor [SRM] (Sqd5);BA;1;3;2;1061;16|257
9187;Tortoise II Battle Armor [C3] (Sqd6);BA;1;3;2;1071;16|257
8919;Kanazuchi Assault Battle Armor "Cyclops" (Sqd6);BA;1;3;2;1090;14
8987;Golem Assault Armor (Sqd6);BA;1;2;2;1125;247|14|15|254|16|257
8886;Golem Assault Armor (Support) (Sqd6);BA;1;2;2;1185;14|15|254|16|257
9190;Tortoise II Battle Armor [aSRM] (Sqd6);BA;1;3;2;1284;16|257
9188;Tortoise II Battle Armor [LRM] (Sqd6);BA;1;3;2;1289;16|257
9189;Tortoise II Battle Armor [SRM] (Sqd6);BA;1;3;2;1364;16|257
5605;Ferret Light Scout VTOL "Fermi";CV;1;3;5;108;14|15|254
2919;Shamash Reconnaissance Vehicle (Flamer);CV;1;2;11;228;14|15|254|16|257
2921;Shamash Reconnaissance Vehicle;CV;1;2;11;504;11|255|256|13|247|14|15|254|16|257
2920;Shamash Reconnaissance Vehicle (Interdictor);CV;1;2;11;520;14|15|254|16|257
6704;Celerity CLR-03-OA;BM;1;3;15;275;16|257
8366;Celerity CLR-03-OMM "Rajah";BM;1;3;15;278;16|257
7292;Roadrunner (Emerald Harrier) RD-1R;BM;1;2;15;888;255|256|13|254|16|257
6708;Celerity CLR-03-OE;BM;1;3;15;919;16|257
5136;Stinger IIC 2;BM;1;2;20;0;15|254|16|257
134;Asshur Fast Reconnaissance Vehicle (Proto AC);CV;1;2;20;333;14
2316;Odin Scout Tank (Spotter);CV;1;2;20;338;14|15|254|16|257
9360;Skulker Wheeled Scout Tank C;CV;1;3;20;445;15|254|16|257
7739;Butcherbird (Ion Sparrow) A;BM;1;2;20;501;16|257
7568;Baboon (Howler) 4;BM;1;2;20;506;11|255|256|13|247|14|15|254|16|257
7570;Baboon (Howler) 6;BM;1;2;20;550;15|254|16|257
2185;Minion Advanced Tactical Vehicle "Silver Bullet";CV;1;3;20;560;14|15
8127;Stinger C;BM;1;2;20;592;11|255|256|13|247|14|15|254|16|257
2980;Snow Fox 2;BM;1;2;20;604;255|256|13|247|14|15|254
7740;Butcherbird (Ion Sparrow) B;BM;1;2;20;626;16|257
838;Dasher (Fire Moth) A;BM;1;2;20;639;11|255|256|13|247|14|15|254|16|257
189;Baboon (Howler);BM;1;2;20;645;11|255|256|13|247|14|15|254|16|257
9335;Kamisori Light Tank R;CV;1;3;20;669;254|16|257
7601;Locust C;BM;1;3;20;672;11|255|256|13|247|14|15|254|16|257
6244;Nacon Armored Scout;CV;1;2;20;690;15|254|16|257
2317;Odin Scout Tank;CV;1;2;20;691;11|255|256|13|247|14|15|254|16|257
257;Bashkir B;AF;1;2;20;697;255|256|13|247|14|15|254|16|257
8200;Locust LCT-7S;BM;1;3;20;706;254|16|257
5135;Stinger IIC;BM;1;2;20;730;15|254|16|257
840;Dasher (Fire Moth) C;BM;1;2;20;741;11|255|256|13|247|14|15|254|16|257
8128;Stinger C 2;BM;1;2;20;754;11|255|256|13|247|14|15|254|16|257
7496;Wasp C;BM;1;3;20;755;16|257
190;Baboon (Howler) 2;BM;1;2;20;757;247|14|15|254|16|257
256;Bashkir A;AF;1;2;20;763;255|256|13|247|14|15|254|16|257
844;Dasher (Fire Moth) H;BM;1;2;20;779;13|247|14|15|254|16|257
2979;Snow Fox;BM;1;2;20;807;255|256|13|247|14|15|254|16|257
842;Dasher (Fire Moth) E;BM;1;2;20;822;13|247|14|15|254|16|257
7879;Snow Fox (Omni) A;BM;1;2;20;831;254|16|257
7581;Dasher (Fire Moth) P;BM;1;2;20;841;11|255|256|13|247|14|15|254|16|257
2536;Piranha 2;BM;1;2;20;853;247|14|15|254|16|257
3795;Bashkir E;AF;1;2;20;877;14|15|254|16|257
845;Dasher (Fire Moth) K;BM;1;2;20;884;14|15|254|16|257
7738;Butcherbird (Ion Sparrow) Prime;BM;1;2;20;885;16|257
7741;Butcherbird (Ion Sparrow) C;BM;1;2;20;889;16|257
2981;Snow Fox 3;BM;1;2;20;903;14|15|254|16
133;Asshur Artillery Spotter;CV;1;2;20;930;11|255|256|13|247|14|15|254|16|257
135;Asshur Fast Reconnaissance Vehicle;CV;1;2;20;952;11|255|256|13|247|14|15|254|16|257
2535;Piranha;BM;1;2;20;998;9|10|11|255|256|13|247|14|15|254|16|257
259;Bashkir D;AF;1;2;20;1009;247|14|15|254|16|257
2534;Piranha 4;BM;1;2;20;1063;14|15|254|16|257
839;Dasher (Fire Moth) B;BM;1;2;20;1064;11|255|256|13|247|14|15|254|16|257
258;Bashkir C;AF;1;2;20;1069;255|256|13|247|14|15|254|16|257
260;Bashkir Prime;AF;1;2;20;1108;255|256|13|247|14|15|254|16|257
7742;Butcherbird (Ion Sparrow) D;BM;1;2;20;1121;16|257
8122;Piranha 5;BM;1;2;20;1132;16|257
7579;Dasher (Fire Moth) J;BM;1;2;20;1140;16|257
2537;Piranha 3;BM;1;2;20;1142;14|15|254|16|257
5833;Bashkir Z;AF;1;2;20;1151;14
7582;Dasher (Fire Moth) R;BM;1;3;20;1160;254|16|257
7580;Dasher (Fire Moth) M;BM;1;2;20;1200;254|16|257
7880;Snow Fox (Omni) B;BM;1;2;20;1249;254|16|257
846;Dasher (Fire Moth) Prime;BM;1;2;20;1251;11|255|256|13|247|14|15|254|16|257
7578;Dasher (Fire Moth) I;BM;1;2;20;1260;16|257
191;Baboon (Howler) 3 "Devil";BM;1;2;20;1277;247|14|15|254|16|257
7577;Dasher (Fire Moth) T;BM;1;2;20;1305;16|257
7569;Baboon (Howler) 5;BM;1;2;20;1363;13|247|14|15|254|16|257
837;Dasher (Fire Moth) (Aletha);BM;1;2;20;1388;14|15|254
843;Dasher (Fire Moth) F;BM;1;2;20;1461;14|15|254|16|257
7878;Snow Fox (Omni) Prime;BM;1;2;20;1464;254|16|257
8014;Seydlitz C;af;1;3;20;1691;16|257
6946;Dasher (Fire Moth) G;BM;1;2;20;2041;15|254|16|257
841;Dasher (Fire Moth) D;BM;1;2;20;2307;11|255|256|13|247|14|15|254|16|257
904;Donar Assault Helicopter (Close Support);CV;1;2;21;582;247|14|15|254|16|257
905;Donar Assault Helicopter (Recon);CV;1;2;21;808;255|256|13|247|14|15|254|16|257
906;Donar Assault Helicopter;CV;1;2;21;915;255|256|13|247|14|15|254|16|257
1764;Kestrel VTOL (Clan);CV;1;2;25;166;11|255|256|13|247|14|15|254|16|257
6245;Anat APC;CV;1;2;25;308;15|254|16|257
9560;Scorpion Light Tank C;CV;1;2;25;354;13|247|14|15|254|16|257
8013;Medium Strike Fighter Defender II C;cf;1;2;25;376;16|257
3140;Swift C;AF;1;2;25;562;11|255|256|13|247|14|15|254|16|257
9473;J. Edgar Light Hover Tank (Chemical);CV;1;3;25;570;15|254|16|257
1827;Koshi (Mist Lynx) A;BM;1;2;25;608;255|256|13|247|14|15|254|16|257
6538;Gossamer VTOL (XL);CV;1;2;25;663;254|16|257
2193;Mithras Light Tank;CV;1;2;25;670;11|255|256|13|247|14|15|254|16|257
7557;Koshi (Mist Lynx) I;BM;1;2;25;689;15|254|16|257
1602;Icestorm;BM;1;2;25;728;11|255|256|13|247|14|15|254|16
2192;Mithras Light Tank (ERLL);CV;1;2;25;750;14|15|254|16|257
6547;Koshi (Standard);BM;1;2;25;760;15|254|16|257
1919;Locust IIC 6;BM;1;2;25;776;14|15|254|16|257
6549;Koshi (Standard) 3;BM;1;2;25;777;15|254|16|257
5638;Cephalus B;BM;1;3;25;785;14|15|254|16|257
1917;Locust IIC 4;BM;1;2;25;795;247|14|15|254|16|257
6750;Balac Strike VTOL (Hybrid);CV;1;2;25;797;15|254|16|257
3929;Cephalus A;BM;1;3;25;809;14|15|254|16|257
1063;Fire Falcon A;BM;1;2;25;822;13|247|14|15|254|16|257
1066;Fire Falcon D;BM;1;2;25;826;13|247|14|15|254|16|257
1833;Koshi (Mist Lynx) G;BM;1;2;25;834;14|15|254|16|257
6488;Red Kite Attack VTOL;CV;1;3;25;835;15|254|16|257
3634;Zephyros Infantry Support Vehicle;CV;1;2;25;840;15|254|16|257
1830;Koshi (Mist Lynx) D;BM;1;2;25;842;255|256|13|247|14|15|254|16|257
3633;Zephyros Infantry Support Vehicle (Dual Turret);CV;1;2;25;844;15|254|16|257
8183;Fire Falcon R;BM;1;3;25;846;16|257
1603;Icestorm 2;BM;1;2;25;868;14|15|254|16
1836;Koshi (Mist Lynx) Prime;BM;1;2;25;871;255|256|13|247|14|15|254|16|257
1918;Locust IIC 5;BM;1;2;25;878;13|247|14|15|254|16|257
5642;Cephalus U;BM;1;3;25;878;14|15|254|16|257
7560;Koshi (Mist Lynx) L;BM;1;2;25;901;254|16|257
61;Arbalest 3;BM;1;2;25;921;15|254|16|257
209;Balac Strike VTOL (Spotter);CV;1;2;25;934;14|15|254|16|257
1915;Locust IIC 2;BM;1;2;25;937;11|255|256|13|247|14|15|254|16|257
6548;Koshi (Standard) 2;BM;1;2;25;948;15|254|16|257
7561;Koshi (Mist Lynx) M;BM;1;2;25;961;16|257
5643;Koshi (Mist Lynx) Z;BM;1;2;25;970;14
7556;Koshi (Mist Lynx) T;BM;1;2;25;971;16|257
7559;Koshi (Mist Lynx) K;BM;1;2;25;976;254|16|257
7562;Koshi (Mist Lynx) N;BM;1;2;25;976;16|257
678;Commando IIC;BM;1;2;25;978;11|255|256|13|247|14|15|254|16|257
1916;Locust IIC 3;BM;1;2;25;980;11|255|256|13|247|14|15|254|16|257
1920;Locust IIC 7;BM;1;2;25;980;14|15|254|16|257
1834;Koshi (Mist Lynx) H;BM;1;2;25;982;13|247|14|15|254|16|257
7687;Sabre SB-27b-EC;;0;3;25;987;11
5744;Chaeronea 4;AF;1;2;25;988;14|15|254|16|257
315;Bear Cub 2;BM;1;2;25;988;14|15|254|16|257
1831;Koshi (Mist Lynx) E;BM;1;2;25;997;13|247|14|15|254|16|257
1065;Fire Falcon C;BM;1;2;25;1004;13|247|14|15|254|16|257
723;Crimson Hawk 3;BM;1;2;25;1029;14|15|254|16|257
62;Arbalest;BM;1;2;25;1029;14|15|254|16|257
3930;Cephalus Prime;BM;1;3;25;1038;14|15|254|16|257
314;Bear Cub;BM;1;2;25;1052;14|15|254|16|257
1835;Koshi (Mist Lynx) P;BM;1;2;25;1064;255|256|13|247|14|15|254|16|257
316;Bear Cub 3;BM;1;2;25;1086;14|15|254|16|257
6537;Gossamer VTOL;CV;1;2;25;1091;254|16|257
1067;Fire Falcon E;BM;1;2;25;1094;13|247|14|15|254|16|257
60;Arbalest 2;BM;1;2;25;1098;14|15|254|16|257
1914;Locust IIC;BM;1;2;25;1100;11|255|256|13|247|14|15|254|16|257
677;Commando COM-7S2 (Freyr);BM;1;3;25;1105;14|15
1921;Locust IIC 8;BM;1;2;25;1119;15|254|16|257
1922;Locust IIC 9;BM;1;3;25;1133;15|254|16|257
1068;Fire Falcon F;BM;1;2;25;1135;14|15|254|16|257
1069;Fire Falcon H;BM;1;2;25;1162;247|14|15|254|16|257
1832;Koshi (Mist Lynx) F;BM;1;2;25;1173;247|14|15|254|16|257
1828;Koshi (Mist Lynx) B;BM;1;2;25;1209;255|256|13|247|14|15|254|16|257
5639;Cephalus C;BM;1;3;25;1209;14|15|254|16|257
3935;Chaeronea;AF;1;2;25;1233;11|255|256|13|247|14|15|254|16|257
8413;Star Python;BM;1;2;25;1234;16|257
8203;Locust IIC 10;BM;1;2;25;1248;16|257
8180;Fire Falcon G;BM;1;2;25;1269;254|16|257
722;Crimson Hawk 2;BM;1;2;25;1271;14|15|254|16|257
210;Balac Strike VTOL;CV;1;2;25;1271;14|15|254|16|257
208;Balac Strike VTOL (LRM);CV;1;2;25;1278;14|15|254|16|257
5097;Solitaire;BM;1;2;25;1284;247|14|15|254|16|257
5641;Cephalus E;BM;1;3;25;1284;14|15|254|16|257
721;Crimson Hawk;BM;1;2;25;1285;14|15|254|16|257
1829;Koshi (Mist Lynx) C;BM;1;2;25;1320;255|256|13|247|14|15|254|16|257
8011;Cheetah IIC;af;1;2;25;1339;16|257
6944;Crimson Hawk 4;BM;1;2;25;1372;15|254|16|257
3936;Chaeronea 2;AF;1;2;25;1384;11|255|256|13|247|14|15|254|16|257
7603;Mongoose C;BM;1;2;25;1386;11|255
2655;Raptor RTX1-OR;BM;1;3;25;1393;13|247|14|15|254|16|257
3937;Chaeronea 3;AF;1;2;25;1450;255|256|13|247|14|15|254|16|257
5640;Cephalus D;BM;1;3;25;1450;14|15|254|16|257
1070;Fire Falcon Prime;BM;1;2;25;1451;13|247|14|15|254|16|257
5655;Solitaire 2;BM;1;2;25;1471;14|15|254|16|257
8367;Gunsmith CH11-NGC "Cinderella";BM;1;3;25;1519;16|257
1064;Fire Falcon B;BM;1;2;25;1570;13|247|14|15|254|16|257
2794;Sangihe Shrike-Thrush "Nanook";AF;1;3;25;1592;14|15|254|16|257
7604;Mongoose C 2;BM;1;2;25;1620;11
8179;Fire Falcon T;BM;1;2;25;1661;16|257
8182;Fire Falcon L;BM;1;2;25;1665;16|257
8181;Fire Falcon I;BM;1;2;25;1678;16|257
7558;Koshi (Mist Lynx) J;BM;1;2;25;1704;254|16|257
3774;Badger Tracked Transport "Booze Cruiser";;0;2;30;0;13|247|14|15|254|16|257
4001;Corax C 2;;0;2;30;0;15|254|16|257
4781;Pack Hunter (Zane);;0;2;30;0;247
5547;Uller (Kit Fox) (Rood);;0;2;30;0;14
5336;Vandal E;AF;1;2;30;418;247|14|15|254|16|257
197;Badger (C) Tracked Transport F;CV;1;2;30;441;14|15|254|16|257
196;Badger (C) Tracked Transport E;CV;1;2;30;474;247|14|15|254|16|257
192;Badger (C) Tracked Transport A;CV;1;2;30;492;11|255|256|13|247|14|15|254|16|257
195;Badger (C) Tracked Transport D;CV;1;2;30;506;11|255|256|13|247|14|15|254|16|257
198;Badger (C) Tracked Transport H;CV;1;2;30;516;247|14|15|254|16|257
3386;Vandal Prime;AF;1;2;30;525;255|256|13|247|14|15|254|16|257
194;Badger (C) Tracked Transport C;CV;1;2;30;537;11|255|256|13|247|14|15|254|16|257
193;Badger (C) Tracked Transport B;CV;1;2;30;540;11|255|256|13|247|14|15|254|16|257
4315;Hephaestus Scout Tank C;CV;1;2;30;577;247|14|15|254|16|257
199;Badger (C) Tracked Transport Prime;CV;1;2;30;602;11|255|256|13|247|14|15|254|16|257
9341;Galleon Light Tank C;CV;1;2;30;633;16|257
34;Anhur Transport (BA);CV;1;2;30;637;14|15|254|16|257
6541;Kite Reconnaissance Vehicle;CV;1;3;30;671;254|16|257
7298;Strix Stealth VTOL;CV;1;3;30;688;254|16|257
8104;Valkyrie VLK-QD5;BM;1;3;30;690;254
7653;Issedone C;;0;3;30;704;16|257
35;Anhur Transport;CV;1;2;30;720;11|255|256|13|247|14|15|254|16|257
7654;Issedone D;;0;2;30;753;16|257
4313;Hephaestus Scout Tank A;CV;1;2;30;768;247|14|15|254|16|257
4316;Hephaestus Scout Tank Prime;CV;1;2;30;777;247|14|15|254|16|257
9461;Javelin JVN-12N;BM;1;3;30;795;254|16|257
3361;UrbanMech IIC;BM;1;2;30;798;11|255|256|13|247|14|15|254|16|257
3382;Vandal A;AF;1;2;30;837;255|256|13|247|14|15|254|16|257
5726;Hephaestus Scout Tank D;CV;1;2;30;850;14|15|254|16|257
3362;UrbanMech IIC 2;BM;1;2;30;855;14|15|254|16|257
6260;Wulfen D;BM;1;3;30;859;16|257
3383;Vandal B;AF;1;2;30;878;255|256|13|247|14|15|254|16|257
6246;Skadi Swift Attack VTOL;CV;1;2;30;923;15|254|16|257
7701;Valkyrie C;BM;1;3;30;936;16|257
8052;Kite Reconnaissance Vehicle (Fusion);CV;1;2;30;943;16|257
4314;Hephaestus Scout Tank B;CV;1;2;30;957;247|14|15|254|16|257
7746;Uller (Kit Fox) V;BM;1;2;30;974;13|247|14|15|254|16|257
6256;Wulfen Prime;BM;1;3;30;983;16|257
7632;Uller (Kit Fox) BLO;BM;1;3;30;988;16
3385;Vandal D;AF;1;2;30;1010;247|14|15|254|16|257
9635;Jackalope JLP-BD-L "Harvey";BM;1;3;30;1028;16|257
7650;Issedone Prime;;0;2;30;1033;11|255|16|257
33;Anhur (P-Stealth);CV;1;3;30;1035;14|15
1379;Hankyu (Arctic Cheetah) B;BM;1;2;30;1076;256|13|247|14|15|254|16|257
1381;Hankyu (Arctic Cheetah) D;BM;1;2;30;1080;256|13|247|14|15|254|16|257
1382;Hankyu (Arctic Cheetah) E;BM;1;2;30;1084;14|15|254|16|257
7651;Issedone A;;0;2;30;1084;11|255|16|257
3347;Uller (Kit Fox) Prime;BM;1;2;30;1085;11|255|256|13|247|14|15|254|16|257
3341;Uller (Kit Fox) B;BM;1;2;30;1087;11|255|256|13|247|14|15|254|16|257
7652;Issedone B;;0;2;30;1095;11|255|16|257
7745;Uller (Kit Fox) K;BM;1;2;30;1109;15|254|16|257
1378;Hankyu (Arctic Cheetah) A;BM;1;2;30;1117;256|13|247|14|15|254|16|257
9420;Onuris Attack VTOL C;CV;1;2;30;1131;16|257
3343;Uller (Kit Fox) D;BM;1;2;30;1142;11|255|256|13|247|14|15|254|16|257
3342;Uller (Kit Fox) C;BM;1;2;30;1147;13|247|14|15|254|16|257
7541;Vixen (Incubus) 7;BM;1;2;30;1175;255|256|13|247|14|15|254|16|257
7744;Uller (Kit Fox) J;BM;1;2;30;1178;13|247|14|15|254|16|257
8351;Hankyu (Arctic Cheetah) J;BM;1;2;30;1179;16|257
9637;Jackalope JLP-NH "Tepoztēcatl";BM;1;3;30;1208;16|257
2011;Mandrill;BM;1;2;30;1209;11|255|256|13|247|14
3346;Uller (Kit Fox) H;BM;1;2;30;1214;13|247|14|15|254|16|257
3345;Uller (Kit Fox) F;BM;1;2;30;1219;14|15|254|16|257
6931;Uller (Kit Fox) R;BM;1;2;30;1232;254|16|257
4000;Corax C;AF;1;2;30;1233;247|14|15|254|16|257
6711;Jackalope JLP-C;BM;1;3;30;1253;16|257
2395;Pack Hunter 4;BM;1;2;30;1257;14|15|254|16|257
9634;Jackalope JLP-KB;BM;1;3;30;1259;16|257
4363;Incubus II;BM;1;2;30;1261;15|254|16|257
1383;Hankyu (Arctic Cheetah) H;BM;1;2;30;1264;247|14|15|254|16|257
5540;Pack Hunter II (Isis);BM;1;2;30;1276;16|257
1082;Firefly C;BM;1;2;30;1290;11|255|256|13|247|14|15|254|16|257
1029;Falcon FLC-6C;BM;1;2;30;1290;247|14
5658;Hellion E;BM;1;2;30;1292;14|15|254|16|257
8350;Hankyu (Arctic Cheetah) I;BM;1;2;30;1299;15|254|16|257
3340;Uller (Kit Fox) A;BM;1;2;30;1310;11|255|256|13|247|14|15|254|16|257
3384;Vandal C;AF;1;2;30;1312;255|256|13|247|14|15|254|16|257
3443;Vixen (Incubus) 3;BM;1;2;30;1324;256|13|247|14|15|254|16|257
1384;Hankyu (Arctic Cheetah) Prime;BM;1;2;30;1334;256|13|247|14|15|254|16|257
6713;Jackalope JLP-KW "Wolpertinger";BM;1;3;30;1334;16|257
6259;Wulfen C;BM;1;3;30;1334;16|257
